OperationType,StartTime,EndTime,Duration(ms)
Put,2024-12-11 03:17:34.461397877 +0000 UTC m=+19.851855510,2024-12-11 03:17:34.51162471 +0000 UTC m=+19.902082385,50
Get,2024-12-11 03:17:34.504844835 +0000 UTC m=+19.895302510,2024-12-11 03:17:34.546432335 +0000 UTC m=+19.936889968,41
Put,2024-12-11 03:17:34.50109621 +0000 UTC m=+19.891553885,2024-12-11 03:17:34.55014396 +0000 UTC m=+19.940601635,49
Put,2024-12-11 03:17:34.508763752 +0000 UTC m=+19.899221426,2024-12-11 03:17:34.558014918 +0000 UTC m=+19.948472551,49
Put,2024-12-11 03:17:34.511627877 +0000 UTC m=+19.902085551,2024-12-11 03:17:34.558749168 +0000 UTC m=+19.949206843,47
Put,2024-12-11 03:17:34.50881671 +0000 UTC m=+19.899274385,2024-12-11 03:17:34.561186043 +0000 UTC m=+19.951643676,52
Get,2024-12-11 03:17:34.546436543 +0000 UTC m=+19.936894218,2024-12-11 03:17:34.598875168 +0000 UTC m=+19.989332801,52
Put,2024-12-11 03:17:34.550148002 +0000 UTC m=+19.940605635,2024-12-11 03:17:34.602769127 +0000 UTC m=+19.993226801,52
Put,2024-12-11 03:17:34.558018335 +0000 UTC m=+19.948475968,2024-12-11 03:17:34.607574668 +0000 UTC m=+19.998032301,49
Put,2024-12-11 03:17:34.561188293 +0000 UTC m=+19.951645968,2024-12-11 03:17:34.612106002 +0000 UTC m=+20.002563676,50
Put,2024-12-11 03:17:34.558751293 +0000 UTC m=+19.949208968,2024-12-11 03:17:34.613642377 +0000 UTC m=+20.004100051,54
Put,2024-12-11 03:17:34.598880835 +0000 UTC m=+19.989338468,2024-12-11 03:17:34.634017002 +0000 UTC m=+20.024474635,35
Get,2024-12-11 03:17:34.613644585 +0000 UTC m=+20.004102260,2024-12-11 03:17:34.662957252 +0000 UTC m=+20.053414885,49
Put,2024-12-11 03:17:34.612108543 +0000 UTC m=+20.002566176,2024-12-11 03:17:34.663795002 +0000 UTC m=+20.054252676,51
Get,2024-12-11 03:17:34.602772293 +0000 UTC m=+19.993229968,2024-12-11 03:17:34.663852377 +0000 UTC m=+20.054310010,61
Get,2024-12-11 03:17:34.60757771 +0000 UTC m=+19.998035385,2024-12-11 03:17:34.666650543 +0000 UTC m=+20.057108218,59
Put,2024-12-11 03:17:34.634020918 +0000 UTC m=+20.024478593,2024-12-11 03:17:34.718821835 +0000 UTC m=+20.109279510,84
Put,2024-12-11 03:17:34.663797168 +0000 UTC m=+20.054254843,2024-12-11 03:17:34.734070793 +0000 UTC m=+20.124528426,70
Get,2024-12-11 03:17:34.662961418 +0000 UTC m=+20.053419093,2024-12-11 03:17:34.738879043 +0000 UTC m=+20.129336718,75
Put,2024-12-11 03:17:34.663854293 +0000 UTC m=+20.054311926,2024-12-11 03:17:34.73896396 +0000 UTC m=+20.129421593,75
Put,2024-12-11 03:17:34.666654127 +0000 UTC m=+20.057111801,2024-12-11 03:17:34.750475918 +0000 UTC m=+20.140933593,83
Put,2024-12-11 03:17:34.718826377 +0000 UTC m=+20.109284010,2024-12-11 03:17:34.773042335 +0000 UTC m=+20.163499968,54
Get,2024-12-11 03:17:34.734077918 +0000 UTC m=+20.124535551,2024-12-11 03:17:34.775184918 +0000 UTC m=+20.165642551,41
Put,2024-12-11 03:17:34.738884168 +0000 UTC m=+20.129341801,2024-12-11 03:17:34.787818585 +0000 UTC m=+20.178276260,48
Get,2024-12-11 03:17:34.738965502 +0000 UTC m=+20.129423176,2024-12-11 03:17:34.791014668 +0000 UTC m=+20.181472468,52
Get,2024-12-11 03:17:34.75048021 +0000 UTC m=+20.140937885,2024-12-11 03:17:34.800785252 +0000 UTC m=+20.191242926,50
Put,2024-12-11 03:17:34.775188668 +0000 UTC m=+20.165646301,2024-12-11 03:17:34.820925918 +0000 UTC m=+20.211383551,45
Get,2024-12-11 03:17:34.773048877 +0000 UTC m=+20.163506510,2024-12-11 03:17:34.82387771 +0000 UTC m=+20.214335385,50
Get,2024-12-11 03:17:34.791018877 +0000 UTC m=+20.181476510,2024-12-11 03:17:34.836042377 +0000 UTC m=+20.226500052,45
Put,2024-12-11 03:17:34.787823043 +0000 UTC m=+20.178280718,2024-12-11 03:17:34.83933821 +0000 UTC m=+20.229795885,51
Get,2024-12-11 03:17:34.80079071 +0000 UTC m=+20.191248385,2024-12-11 03:17:34.849908252 +0000 UTC m=+20.240365927,49
Put,2024-12-11 03:17:34.821028335 +0000 UTC m=+20.211485968,2024-12-11 03:17:34.86205671 +0000 UTC m=+20.252514385,41
Get,2024-12-11 03:17:34.839434377 +0000 UTC m=+20.229892052,2024-12-11 03:17:34.879887085 +0000 UTC m=+20.270344760,40
Get,2024-12-11 03:17:34.823880585 +0000 UTC m=+20.214338218,2024-12-11 03:17:34.880069044 +0000 UTC m=+20.270526677,56
Put,2024-12-11 03:17:34.83604596 +0000 UTC m=+20.226503635,2024-12-11 03:17:34.88322596 +0000 UTC m=+20.273683635,47
Put,2024-12-11 03:17:34.849912835 +0000 UTC m=+20.240370510,2024-12-11 03:17:34.892865627 +0000 UTC m=+20.283323302,42
Put,2024-12-11 03:17:34.862062335 +0000 UTC m=+20.252520010,2024-12-11 03:17:34.921402044 +0000 UTC m=+20.311859718,59
Put,2024-12-11 03:17:34.879895502 +0000 UTC m=+20.270353135,2024-12-11 03:17:34.950775252 +0000 UTC m=+20.341232927,70
Put,2024-12-11 03:17:34.892869544 +0000 UTC m=+20.283327218,2024-12-11 03:17:34.950825127 +0000 UTC m=+20.341282802,57
Get,2024-12-11 03:17:34.880071752 +0000 UTC m=+20.270529427,2024-12-11 03:17:34.951857877 +0000 UTC m=+20.342315552,71
Put,2024-12-11 03:17:34.921406002 +0000 UTC m=+20.311863677,2024-12-11 03:17:34.960347169 +0000 UTC m=+20.350804843,38
Put,2024-12-11 03:17:34.883229294 +0000 UTC m=+20.273686968,2024-12-11 03:17:34.960850252 +0000 UTC m=+20.351307927,77
Put,2024-12-11 03:17:34.950826335 +0000 UTC m=+20.341283968,2024-12-11 03:17:34.998902835 +0000 UTC m=+20.389360510,48
Put,2024-12-11 03:17:34.951860919 +0000 UTC m=+20.342318552,2024-12-11 03:17:35.00158696 +0000 UTC m=+20.392044635,49
Put,2024-12-11 03:17:34.950779377 +0000 UTC m=+20.341237052,2024-12-11 03:17:35.003701835 +0000 UTC m=+20.394159510,52
Put,2024-12-11 03:17:34.960351377 +0000 UTC m=+20.350809010,2024-12-11 03:17:35.012301335 +0000 UTC m=+20.402759010,51
Get,2024-12-11 03:17:34.960852627 +0000 UTC m=+20.351310302,2024-12-11 03:17:35.015247502 +0000 UTC m=+20.405705135,54
Put,2024-12-11 03:17:34.998906419 +0000 UTC m=+20.389364093,2024-12-11 03:17:35.047836627 +0000 UTC m=+20.438294260,48
Put,2024-12-11 03:17:35.001598794 +0000 UTC m=+20.392056427,2024-12-11 03:17:35.047912252 +0000 UTC m=+20.438369927,46
Put,2024-12-11 03:17:35.003704585 +0000 UTC m=+20.394162218,2024-12-11 03:17:35.050491252 +0000 UTC m=+20.440948885,46
Put,2024-12-11 03:17:35.012304377 +0000 UTC m=+20.402762052,2024-12-11 03:17:35.06183346 +0000 UTC m=+20.452291093,49
Get,2024-12-11 03:17:35.015250252 +0000 UTC m=+20.405707927,2024-12-11 03:17:35.063078252 +0000 UTC m=+20.453535927,47
Put,2024-12-11 03:17:35.047913835 +0000 UTC m=+20.438371468,2024-12-11 03:17:35.101858669 +0000 UTC m=+20.492316302,53
Put,2024-12-11 03:17:35.050494919 +0000 UTC m=+20.440952593,2024-12-11 03:17:35.103719127 +0000 UTC m=+20.494176760,53
Put,2024-12-11 03:17:35.06183746 +0000 UTC m=+20.452295093,2024-12-11 03:17:35.106857877 +0000 UTC m=+20.497315510,45
Get,2024-12-11 03:17:35.047841919 +0000 UTC m=+20.438299593,2024-12-11 03:17:35.106860669 +0000 UTC m=+20.497318343,59
Put,2024-12-11 03:17:35.063081919 +0000 UTC m=+20.453539593,2024-12-11 03:17:35.107910752 +0000 UTC m=+20.498368427,44
Put,2024-12-11 03:17:35.101864835 +0000 UTC m=+20.492322468,2024-12-11 03:17:35.144528794 +0000 UTC m=+20.534986427,42
Get,2024-12-11 03:17:35.10372221 +0000 UTC m=+20.494179843,2024-12-11 03:17:35.146580752 +0000 UTC m=+20.537038427,42
Put,2024-12-11 03:17:35.106863044 +0000 UTC m=+20.497320677,2024-12-11 03:17:35.153158127 +0000 UTC m=+20.543615802,46
Put,2024-12-11 03:17:35.106915085 +0000 UTC m=+20.497372718,2024-12-11 03:17:35.163808085 +0000 UTC m=+20.554265760,56
Put,2024-12-11 03:17:35.107912585 +0000 UTC m=+20.498370218,2024-12-11 03:17:35.163849252 +0000 UTC m=+20.554306885,55
Put,2024-12-11 03:17:35.144533669 +0000 UTC m=+20.534991302,2024-12-11 03:17:35.195725419 +0000 UTC m=+20.586183093,51
Put,2024-12-11 03:17:35.146584919 +0000 UTC m=+20.537042552,2024-12-11 03:17:35.20269921 +0000 UTC m=+20.593156885,56
Get,2024-12-11 03:17:35.163851585 +0000 UTC m=+20.554309260,2024-12-11 03:17:35.21062071 +0000 UTC m=+20.601078385,46
Put,2024-12-11 03:17:35.153162627 +0000 UTC m=+20.543620302,2024-12-11 03:17:35.210641585 +0000 UTC m=+20.601099260,57
Put,2024-12-11 03:17:35.163812877 +0000 UTC m=+20.554270510,2024-12-11 03:17:35.213673752 +0000 UTC m=+20.604131385,49
Put,2024-12-11 03:17:35.195728794 +0000 UTC m=+20.586186468,2024-12-11 03:17:35.228713502 +0000 UTC m=+20.619171177,32
Get,2024-12-11 03:17:35.202793085 +0000 UTC m=+20.593250843,2024-12-11 03:17:35.255962002 +0000 UTC m=+20.646419677,53
Put,2024-12-11 03:17:35.210624419 +0000 UTC m=+20.601082093,2024-12-11 03:17:35.276789835 +0000 UTC m=+20.667247510,66
Put,2024-12-11 03:17:35.210644252 +0000 UTC m=+20.601101927,2024-12-11 03:17:35.276793294 +0000 UTC m=+20.667250927,66
Put,2024-12-11 03:17:35.213676044 +0000 UTC m=+20.604133718,2024-12-11 03:17:35.278975044 +0000 UTC m=+20.669432677,65
Put,2024-12-11 03:17:35.22871746 +0000 UTC m=+20.619175135,2024-12-11 03:17:35.293990877 +0000 UTC m=+20.684448552,65
Put,2024-12-11 03:17:35.276858252 +0000 UTC m=+20.667315927,2024-12-11 03:17:35.328880377 +0000 UTC m=+20.719338010,52
Put,2024-12-11 03:17:35.255966835 +0000 UTC m=+20.646424468,2024-12-11 03:17:35.328919294 +0000 UTC m=+20.719376968,72
Put,2024-12-11 03:17:35.276794835 +0000 UTC m=+20.667252510,2024-12-11 03:17:35.33349921 +0000 UTC m=+20.723956843,56
Put,2024-12-11 03:17:35.280950419 +0000 UTC m=+20.671408093,2024-12-11 03:17:35.336070752 +0000 UTC m=+20.726528468,55
Put,2024-12-11 03:17:35.29399496 +0000 UTC m=+20.684452635,2024-12-11 03:17:35.337001127 +0000 UTC m=+20.727458802,43
Put,2024-12-11 03:17:35.32888546 +0000 UTC m=+20.719343093,2024-12-11 03:17:35.374760877 +0000 UTC m=+20.765218510,45
Put,2024-12-11 03:17:35.328921377 +0000 UTC m=+20.719379052,2024-12-11 03:17:35.379497794 +0000 UTC m=+20.769955468,50
Put,2024-12-11 03:17:35.333503127 +0000 UTC m=+20.723960760,2024-12-11 03:17:35.389660044 +0000 UTC m=+20.780117718,56
Put,2024-12-11 03:17:35.336073252 +0000 UTC m=+20.726530927,2024-12-11 03:17:35.393342294 +0000 UTC m=+20.783799927,57
Put,2024-12-11 03:17:35.337003335 +0000 UTC m=+20.727460968,2024-12-11 03:17:35.399290377 +0000 UTC m=+20.789748052,62
Put,2024-12-11 03:17:35.374766127 +0000 UTC m=+20.765223802,2024-12-11 03:17:35.42615171 +0000 UTC m=+20.816609343,51
Put,2024-12-11 03:17:35.379500752 +0000 UTC m=+20.769958385,2024-12-11 03:17:35.42884821 +0000 UTC m=+20.819305885,49
Get,2024-12-11 03:17:35.389665294 +0000 UTC m=+20.780122927,2024-12-11 03:17:35.43568671 +0000 UTC m=+20.826144343,46
Get,2024-12-11 03:17:35.393345669 +0000 UTC m=+20.783803343,2024-12-11 03:17:35.440604627 +0000 UTC m=+20.831062302,47
Get,2024-12-11 03:17:35.399296127 +0000 UTC m=+20.789753760,2024-12-11 03:17:35.445451627 +0000 UTC m=+20.835909302,46
Put,2024-12-11 03:17:35.428852085 +0000 UTC m=+20.819309718,2024-12-11 03:17:35.473831377 +0000 UTC m=+20.864289052,44
Put,2024-12-11 03:17:35.426156585 +0000 UTC m=+20.816614260,2024-12-11 03:17:35.477065252 +0000 UTC m=+20.867522885,50
Get,2024-12-11 03:17:35.435690585 +0000 UTC m=+20.826148218,2024-12-11 03:17:35.485209544 +0000 UTC m=+20.875667218,49
Put,2024-12-11 03:17:35.440609544 +0000 UTC m=+20.831067218,2024-12-11 03:17:35.491849835 +0000 UTC m=+20.882307510,51
Put,2024-12-11 03:17:35.445454544 +0000 UTC m=+20.835912218,2024-12-11 03:17:35.49260221 +0000 UTC m=+20.883059843,47
Put,2024-12-11 03:17:35.473836502 +0000 UTC m=+20.864294135,2024-12-11 03:17:35.523517794 +0000 UTC m=+20.913975427,49
Put,2024-12-11 03:17:35.477069044 +0000 UTC m=+20.867526718,2024-12-11 03:17:35.526967919 +0000 UTC m=+20.917425552,49
Get,2024-12-11 03:17:35.48521396 +0000 UTC m=+20.875671593,2024-12-11 03:17:35.528917919 +0000 UTC m=+20.919375593,43
Get,2024-12-11 03:17:35.492604044 +0000 UTC m=+20.883061718,2024-12-11 03:17:35.537867877 +0000 UTC m=+20.928325552,45
Put,2024-12-11 03:17:35.491853002 +0000 UTC m=+20.882310677,2024-12-11 03:17:35.542861586 +0000 UTC m=+20.933319260,51
Get,2024-12-11 03:17:35.526972919 +0000 UTC m=+20.917430593,2024-12-11 03:17:35.583839127 +0000 UTC m=+20.974296802,56
Put,2024-12-11 03:17:35.523522085 +0000 UTC m=+20.913979760,2024-12-11 03:17:35.590650711 +0000 UTC m=+20.981108344,67
Put,2024-12-11 03:17:35.52892021 +0000 UTC m=+20.919377885,2024-12-11 03:17:35.591171586 +0000 UTC m=+20.981629219,62
Put,2024-12-11 03:17:35.537871252 +0000 UTC m=+20.928328885,2024-12-11 03:17:35.607721294 +0000 UTC m=+20.998178969,69
Put,2024-12-11 03:17:35.542864502 +0000 UTC m=+20.933322177,2024-12-11 03:17:35.610256086 +0000 UTC m=+21.000713719,67
Put,2024-12-11 03:17:35.590653877 +0000 UTC m=+20.981111510,2024-12-11 03:17:35.640664919 +0000 UTC m=+21.031122552,50
Put,2024-12-11 03:17:35.591173544 +0000 UTC m=+20.981631219,2024-12-11 03:17:35.643852586 +0000 UTC m=+21.034310219,52
Put,2024-12-11 03:17:35.607724627 +0000 UTC m=+20.998182260,2024-12-11 03:17:35.646424794 +0000 UTC m=+21.036882469,38
Put,2024-12-11 03:17:35.610258919 +0000 UTC m=+21.000716594,2024-12-11 03:17:35.647920836 +0000 UTC m=+21.038378510,37
Put,2024-12-11 03:17:35.583962002 +0000 UTC m=+20.974419719,2024-12-11 03:17:35.648133586 +0000 UTC m=+21.038591260,64
Put,2024-12-11 03:17:35.640669711 +0000 UTC m=+21.031127385,2024-12-11 03:17:35.662570544 +0000 UTC m=+21.053028219,21
Put,2024-12-11 03:17:35.646427419 +0000 UTC m=+21.036885094,2024-12-11 03:17:35.704160544 +0000 UTC m=+21.094618219,57
Get,2024-12-11 03:17:35.647924169 +0000 UTC m=+21.038381844,2024-12-11 03:17:35.704819294 +0000 UTC m=+21.095276969,56
Get,2024-12-11 03:17:35.643856419 +0000 UTC m=+21.034314052,2024-12-11 03:17:35.708918169 +0000 UTC m=+21.099375844,65
Put,2024-12-11 03:17:35.648136211 +0000 UTC m=+21.038593885,2024-12-11 03:17:35.709145127 +0000 UTC m=+21.099602760,61
Put,2024-12-11 03:17:35.662574086 +0000 UTC m=+21.053031760,2024-12-11 03:17:35.711879586 +0000 UTC m=+21.102337219,49
Put,2024-12-11 03:17:35.709146961 +0000 UTC m=+21.099604635,2024-12-11 03:17:35.746715294 +0000 UTC m=+21.137172969,37
Put,2024-12-11 03:17:35.704164836 +0000 UTC m=+21.094622510,2024-12-11 03:17:35.756791836 +0000 UTC m=+21.147249469,52
Put,2024-12-11 03:17:35.708922586 +0000 UTC m=+21.099380219,2024-12-11 03:17:35.759941211 +0000 UTC m=+21.150398844,51
Put,2024-12-11 03:17:35.711884502 +0000 UTC m=+21.102342177,2024-12-11 03:17:35.761012086 +0000 UTC m=+21.151469760,49
Put,2024-12-11 03:17:35.704821544 +0000 UTC m=+21.095279219,2024-12-11 03:17:35.765882502 +0000 UTC m=+21.156340177,61
Put,2024-12-11 03:17:35.746719711 +0000 UTC m=+21.137177344,2024-12-11 03:17:35.799413127 +0000 UTC m=+21.189870802,52
Put,2024-12-11 03:17:35.759945252 +0000 UTC m=+21.150402885,2024-12-11 03:17:35.799453919 +0000 UTC m=+21.189911552,39
Get,2024-12-11 03:17:35.756799336 +0000 UTC m=+21.147257010,2024-12-11 03:17:35.801579794 +0000 UTC m=+21.192037469,44
Put,2024-12-11 03:17:35.761017002 +0000 UTC m=+21.151474677,2024-12-11 03:17:35.807543127 +0000 UTC m=+21.198000802,46
Put,2024-12-11 03:17:35.765886627 +0000 UTC m=+21.156344302,2024-12-11 03:17:35.810023627 +0000 UTC m=+21.200481302,44
Get,2024-12-11 03:17:35.799455877 +0000 UTC m=+21.189913552,2024-12-11 03:17:35.845992627 +0000 UTC m=+21.236450260,46
Put,2024-12-11 03:17:35.799510336 +0000 UTC m=+21.189968010,2024-12-11 03:17:35.859132211 +0000 UTC m=+21.249589885,59
Put,2024-12-11 03:17:35.801584044 +0000 UTC m=+21.192041677,2024-12-11 03:17:35.865756294 +0000 UTC m=+21.256213927,64
Put,2024-12-11 03:17:35.810029711 +0000 UTC m=+21.200487385,2024-12-11 03:17:35.871915252 +0000 UTC m=+21.262372885,61
Put,2024-12-11 03:17:35.807547336 +0000 UTC m=+21.198004969,2024-12-11 03:17:35.875397461 +0000 UTC m=+21.265855135,67
Put,2024-12-11 03:17:35.845997336 +0000 UTC m=+21.236454969,2024-12-11 03:17:35.911711627 +0000 UTC m=+21.302169302,65
Put,2024-12-11 03:17:35.865760919 +0000 UTC m=+21.256218594,2024-12-11 03:17:35.913954377 +0000 UTC m=+21.304412010,48
Put,2024-12-11 03:17:35.859136627 +0000 UTC m=+21.249594260,2024-12-11 03:17:35.920182544 +0000 UTC m=+21.310640219,61
Get,2024-12-11 03:17:35.875399794 +0000 UTC m=+21.265857469,2024-12-11 03:17:35.929242461 +0000 UTC m=+21.319700094,53
Put,2024-12-11 03:17:35.871918377 +0000 UTC m=+21.262376052,2024-12-11 03:17:35.934860294 +0000 UTC m=+21.325317927,62
Get,2024-12-11 03:17:35.911715502 +0000 UTC m=+21.302173177,2024-12-11 03:17:35.956666836 +0000 UTC m=+21.347124510,44
Put,2024-12-11 03:17:35.920186669 +0000 UTC m=+21.310644344,2024-12-11 03:17:35.976847877 +0000 UTC m=+21.367305510,56
Put,2024-12-11 03:17:35.913958252 +0000 UTC m=+21.304415927,2024-12-11 03:17:35.983034044 +0000 UTC m=+21.373491677,69
Put,2024-12-11 03:17:35.930933169 +0000 UTC m=+21.321390844,2024-12-11 03:17:35.988649044 +0000 UTC m=+21.379106677,57
Put,2024-12-11 03:17:35.934863461 +0000 UTC m=+21.325321094,2024-12-11 03:17:35.993858544 +0000 UTC m=+21.384316219,58
Put,2024-12-11 03:17:35.956671669 +0000 UTC m=+21.347129344,2024-12-11 03:17:36.026871252 +0000 UTC m=+21.417328927,70
Put,2024-12-11 03:17:35.976852252 +0000 UTC m=+21.367309885,2024-12-11 03:17:36.029069002 +0000 UTC m=+21.419526635,52
Put,2024-12-11 03:17:35.983038169 +0000 UTC m=+21.373495802,2024-12-11 03:17:36.029121627 +0000 UTC m=+21.419579302,46
Get,2024-12-11 03:17:35.988651919 +0000 UTC m=+21.379109594,2024-12-11 03:17:36.043764627 +0000 UTC m=+21.434222302,55
Put,2024-12-11 03:17:35.993864544 +0000 UTC m=+21.384322219,2024-12-11 03:17:36.045964002 +0000 UTC m=+21.436421677,52
Put,2024-12-11 03:17:36.026876294 +0000 UTC m=+21.417333927,2024-12-11 03:17:36.064612669 +0000 UTC m=+21.455070344,37
Put,2024-12-11 03:17:36.029078044 +0000 UTC m=+21.419535719,2024-12-11 03:17:36.069426961 +0000 UTC m=+21.459884635,40
Put,2024-12-11 03:17:36.029122752 +0000 UTC m=+21.419580385,2024-12-11 03:17:36.087688002 +0000 UTC m=+21.478145677,58
Put,2024-12-11 03:17:36.045967002 +0000 UTC m=+21.436424677,2024-12-11 03:17:36.110140377 +0000 UTC m=+21.500598052,64
Get,2024-12-11 03:17:36.043769377 +0000 UTC m=+21.434227010,2024-12-11 03:17:36.115784336 +0000 UTC m=+21.506241969,72
Put,2024-12-11 03:17:36.064615919 +0000 UTC m=+21.455073594,2024-12-11 03:17:36.120161252 +0000 UTC m=+21.510618927,55
Put,2024-12-11 03:17:36.069431044 +0000 UTC m=+21.459888719,2024-12-11 03:17:36.131863002 +0000 UTC m=+21.522320635,62
Put,2024-12-11 03:17:36.087691752 +0000 UTC m=+21.478149427,2024-12-11 03:17:36.150724086 +0000 UTC m=+21.541181760,63
Put,2024-12-11 03:17:36.110146544 +0000 UTC m=+21.500604219,2024-12-11 03:17:36.155873752 +0000 UTC m=+21.546331427,45
Put,2024-12-11 03:17:36.115939836 +0000 UTC m=+21.506397469,2024-12-11 03:17:36.162504252 +0000 UTC m=+21.552961885,46
Put,2024-12-11 03:17:36.131866377 +0000 UTC m=+21.522324010,2024-12-11 03:17:36.175125419 +0000 UTC m=+21.565583052,43
Put,2024-12-11 03:17:36.120164794 +0000 UTC m=+21.510622469,2024-12-11 03:17:36.176935794 +0000 UTC m=+21.567393469,56
Put,2024-12-11 03:17:36.162507169 +0000 UTC m=+21.552964802,2024-12-11 03:17:36.220042002 +0000 UTC m=+21.610499677,57
Put,2024-12-11 03:17:36.156144127 +0000 UTC m=+21.546601760,2024-12-11 03:17:36.225045752 +0000 UTC m=+21.615503427,68
Put,2024-12-11 03:17:36.150729461 +0000 UTC m=+21.541187135,2024-12-11 03:17:36.225105294 +0000 UTC m=+21.615562969,74
Put,2024-12-11 03:17:36.175131544 +0000 UTC m=+21.565589219,2024-12-11 03:17:36.232749127 +0000 UTC m=+21.623206760,57
Put,2024-12-11 03:17:36.176937961 +0000 UTC m=+21.567395635,2024-12-11 03:17:36.236204253 +0000 UTC m=+21.626661886,59
Get,2024-12-11 03:17:36.225050294 +0000 UTC m=+21.615507969,2024-12-11 03:17:36.283302919 +0000 UTC m=+21.673760552,58
Put,2024-12-11 03:17:36.220046461 +0000 UTC m=+21.610504135,2024-12-11 03:17:36.283379086 +0000 UTC m=+21.673836761,63
Put,2024-12-11 03:17:36.232753127 +0000 UTC m=+21.623210802,2024-12-11 03:17:36.285485128 +0000 UTC m=+21.675942761,52
Put,2024-12-11 03:17:36.236207336 +0000 UTC m=+21.626664969,2024-12-11 03:17:36.285656169 +0000 UTC m=+21.676113844,49
Put,2024-12-11 03:17:36.225106669 +0000 UTC m=+21.615564302,2024-12-11 03:17:36.287967294 +0000 UTC m=+21.678424927,62
Get,2024-12-11 03:17:36.283309128 +0000 UTC m=+21.673766761,2024-12-11 03:17:36.326840461 +0000 UTC m=+21.717298136,43
Put,2024-12-11 03:17:36.283380461 +0000 UTC m=+21.673838136,2024-12-11 03:17:36.346949128 +0000 UTC m=+21.737406802,63
Get,2024-12-11 03:17:36.287971003 +0000 UTC m=+21.678428636,2024-12-11 03:17:36.349412836 +0000 UTC m=+21.739870511,61
Get,2024-12-11 03:17:36.285488294 +0000 UTC m=+21.675945927,2024-12-11 03:17:36.350207878 +0000 UTC m=+21.740665511,64
Put,2024-12-11 03:17:36.285658461 +0000 UTC m=+21.676116136,2024-12-11 03:17:36.354436961 +0000 UTC m=+21.744894636,68
Put,2024-12-11 03:17:36.328891128 +0000 UTC m=+21.719348802,2024-12-11 03:17:36.372071794 +0000 UTC m=+21.762529469,43
Get,2024-12-11 03:17:36.346954253 +0000 UTC m=+21.737411927,2024-12-11 03:17:36.379939503 +0000 UTC m=+21.770397136,32
Put,2024-12-11 03:17:36.349415586 +0000 UTC m=+21.739873261,2024-12-11 03:17:36.398886128 +0000 UTC m=+21.789343761,49
Put,2024-12-11 03:17:36.350210336 +0000 UTC m=+21.740667969,2024-12-11 03:17:36.409403503 +0000 UTC m=+21.799861177,59
Put,2024-12-11 03:17:36.379942169 +0000 UTC m=+21.770399844,2024-12-11 03:17:36.418650044 +0000 UTC m=+21.809107719,38
Put,2024-12-11 03:17:36.354440378 +0000 UTC m=+21.744898011,2024-12-11 03:17:36.420827669 +0000 UTC m=+21.811285302,66
Put,2024-12-11 03:17:36.372075503 +0000 UTC m=+21.762533177,2024-12-11 03:17:36.445734628 +0000 UTC m=+21.836192386,73
Put,2024-12-11 03:17:36.398890919 +0000 UTC m=+21.789348552,2024-12-11 03:17:36.511079628 +0000 UTC m=+21.901537261,112
Put,2024-12-11 03:17:36.409407211 +0000 UTC m=+21.799864886,2024-12-11 03:17:36.514806961 +0000 UTC m=+21.905264636,105
Get,2024-12-11 03:17:36.420830628 +0000 UTC m=+21.811288302,2024-12-11 03:17:36.538598628 +0000 UTC m=+21.929056302,117
Put,2024-12-11 03:17:36.418654753 +0000 UTC m=+21.809112427,2024-12-11 03:17:36.540586461 +0000 UTC m=+21.931044136,121
Put,2024-12-11 03:17:36.445742003 +0000 UTC m=+21.836199636,2024-12-11 03:17:36.553944044 +0000 UTC m=+21.944401844,108
Put,2024-12-11 03:17:36.514814169 +0000 UTC m=+21.905271886,2024-12-11 03:17:36.556658128 +0000 UTC m=+21.947115802,41
Put,2024-12-11 03:17:36.511085461 +0000 UTC m=+21.901543136,2024-12-11 03:17:36.583874253 +0000 UTC m=+21.974331927,72
Put,2024-12-11 03:17:36.540605544 +0000 UTC m=+21.931063177,2024-12-11 03:17:36.603036919 +0000 UTC m=+21.993494552,62
Put,2024-12-11 03:17:36.538607086 +0000 UTC m=+21.929064761,2024-12-11 03:17:36.603331669 +0000 UTC m=+21.993789344,64
Put,2024-12-11 03:17:36.553950128 +0000 UTC m=+21.944407761,2024-12-11 03:17:36.615833419 +0000 UTC m=+22.006291094,61
Put,2024-12-11 03:17:36.556662461 +0000 UTC m=+21.947120094,2024-12-11 03:17:36.624614336 +0000 UTC m=+22.015072011,67
Put,2024-12-11 03:17:36.583879253 +0000 UTC m=+21.974336886,2024-12-11 03:17:36.642463336 +0000 UTC m=+22.032920969,58
Put,2024-12-11 03:17:36.603044128 +0000 UTC m=+21.993501802,2024-12-11 03:17:36.657757919 +0000 UTC m=+22.048215552,54
Put,2024-12-11 03:17:36.615837044 +0000 UTC m=+22.006294677,2024-12-11 03:17:36.659839378 +0000 UTC m=+22.050297011,44
Put,2024-12-11 03:17:36.603334919 +0000 UTC m=+21.993792594,2024-12-11 03:17:36.662857294 +0000 UTC m=+22.053314927,59
Put,2024-12-11 03:17:36.624618086 +0000 UTC m=+22.015075719,2024-12-11 03:17:36.670161336 +0000 UTC m=+22.060619011,45
Put,2024-12-11 03:17:36.642468794 +0000 UTC m=+22.032926427,2024-12-11 03:17:36.695841628 +0000 UTC m=+22.086299261,53
Put,2024-12-11 03:17:36.659842211 +0000 UTC m=+22.050299844,2024-12-11 03:17:36.734861586 +0000 UTC m=+22.125319261,75
